Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue,Cost_FN,Cost_FP
0,0,0,0,63,1401.50873,0,0.003225806,88.95486906,0,Nov,1,1,1,7,Returning_Visitor,FALSE,TRUE,46.30370921,98.29154163
0,0,0,0,1,0,0.2,0.2,0,0,Dec,2,2,1,13,Returning_Visitor,FALSE,FALSE,29.53283768,2.24094037
3,57.425,3,55,11,281.425,0.004166667,0.053125,0,0,Nov,2,2,4,2,Returning_Visitor,FALSE,FALSE,4.178373065,66.5709346
0,0,0,0,34,1491.775,0.002020202,0.024793388,0,0,Nov,2,2,6,11,Returning_Visitor,TRUE,TRUE,61.34875227,36.9437714
0,0,0,0,91,2056.106981,0.008888889,0.023937057,0,0,Nov,2,2,1,2,Returning_Visitor,TRUE,FALSE,18.37530024,33.95673562
0,0,0,0,3,63,0,0.033333333,0,0,Nov,5,11,8,11,Returning_Visitor,FALSE,FALSE,22.72496508,19.95311621
3,36.25,1,10,35,2109.919048,0.018918919,0.027190827,23.8705054,0,Dec,3,2,3,1,Returning_Visitor,FALSE,FALSE,43.88958582,20.20068994
2,63.25,0,0,7,460.75,0.022222222,0.037037037,0,0,Dec,3,2,3,2,Returning_Visitor,FALSE,FALSE,50.56196514,93.81009293
3,103.0833333,2,39.25,39,1406.95,0.01533101,0.039562226,5.606382766,0,Nov,3,2,5,2,Returning_Visitor,FALSE,FALSE,70.95460127,68.94209265
2,4,5,161.5,64,3757.079762,0.012254902,0.022009804,18.88360212,0,Nov,1,2,6,2,Returning_Visitor,FALSE,FALSE,65.5260965,70.74952244
4,37.25,1,5,50,1295.008333,0.000892857,0.015595238,0,0,Nov,3,2,4,2,Returning_Visitor,TRUE,TRUE,89.06731213,29.40677211
0,0,0,0,69,1002.104167,0,0.013140097,0,0,Nov,2,2,4,2,Returning_Visitor,FALSE,FALSE,87.13071127,43.71738458
5,96.625,0,0,27,1883.725,0,0.019047619,0,0,Nov,2,2,9,13,Returning_Visitor,FALSE,FALSE,21.53655579,82.98831531
2,95,0,0,10,445,0.016666667,0.033333333,0,0,Dec,2,2,4,2,New_Visitor,TRUE,FALSE,72.69351704,55.77976833
0,0,0,0,69,2243.676587,0,0.002985075,97.9922066,0,Nov,2,2,2,2,Returning_Visitor,FALSE,TRUE,84.97669248,73.2434884
0,0,0,0,18,191,0,0.033333333,0,0,Nov,4,1,3,1,Returning_Visitor,FALSE,FALSE,4.449845074,57.09537993
0,0,0,0,13,193.3666667,0.015384615,0.023076923,0,0,Nov,3,2,1,13,New_Visitor,TRUE,FALSE,54.78446445,73.75079678
0,0,0,0,64,1690.778409,0.014285714,0.025219349,0,0,Dec,1,1,3,2,Returning_Visitor,FALSE,FALSE,91.00486428,2.25921254
3,48,1,58.5,35,1698,0.005714286,0.005714286,93.52994426,0,Nov,4,1,1,2,Returning_Visitor,TRUE,TRUE,31.43550644,68.31498134
1,7,4,103.75,99,3517.039683,0.007189542,0.020421866,0,0,Nov,2,2,1,8,Returning_Visitor,FALSE,TRUE,93.18434413,82.20729143
4,80.5,0,0,27,472.5,0,0.015384615,0,0,Dec,4,1,3,1,Returning_Visitor,TRUE,FALSE,79.28410987,38.53380962
5,106,0,0,111,8684.983333,0.002678571,0.019613095,3.696136038,0,Dec,2,2,3,1,Returning_Visitor,FALSE,FALSE,43.92956886,5.748553649
2,29.5,0,0,36,1653.395833,0.005555556,0.022839506,68.25041784,0,Dec,3,2,1,2,Returning_Visitor,FALSE,FALSE,6.144455905,69.79152509
1,24.91666667,1,7.666666667,98,3561.139286,0.008163265,0.018367347,78.19779587,0,Nov,2,2,1,13,Returning_Visitor,TRUE,TRUE,75.73781861,78.68983854
3,22.27777778,1,0,6,36.90277778,0,0.086666667,0,0,Nov,2,2,2,2,Returning_Visitor,FALSE,FALSE,66.10210268,41.60434884
8,522.25,0,0,53,1899.058333,0.004938272,0.007694004,14.16739222,0,Dec,1,1,1,2,Returning_Visitor,FALSE,FALSE,47.17660549,68.04552269
0,0,0,0,4,46.25,0,0.1,0,0,Nov,1,1,1,2,Returning_Visitor,FALSE,TRUE,31.98965829,9.179110901
3,224,2,42,132,5098.75498,0.010632603,0.014962157,2.209003373,0,Nov,1,2,1,2,Returning_Visitor,FALSE,TRUE,74.74517345,53.76892989
0,0,0,0,1,0,0.2,0.2,0,0,Nov,2,2,9,1,Returning_Visitor,FALSE,FALSE,82.16391416,11.94925534
0,0,0,0,4,90.5,0.1,0.166666667,0,0,Nov,3,2,1,10,Returning_Visitor,FALSE,FALSE,36.4353052,34.4289033
5,132,1,8.5,167,5080.233631,0.000238095,0.004785636,64.81173101,0,Nov,4,2,1,1,Returning_Visitor,TRUE,TRUE,78.05537152,21.74063121
5,161.35,0,0,18,251.9,0,0.03015873,0,0,Nov,1,1,1,2,Returning_Visitor,TRUE,FALSE,26.52098739,14.91460627
1,12,0,0,22,851.25,0.004347826,0.020289855,0,0,Nov,2,2,1,2,New_Visitor,FALSE,FALSE,95.64641708,97.83174076
0,0,0,0,1,0,0.2,0.2,0,0,Nov,3,2,4,3,Returning_Visitor,FALSE,FALSE,36.82415898,63.55643289
0,0,0,0,1,0,0.2,0.2,0,0,Dec,1,13,9,20,Returning_Visitor,FALSE,FALSE,55.12155141,74.77895138
1,3,0,0,13,543,0,0.008333333,0,0,Dec,2,2,1,2,New_Visitor,FALSE,FALSE,92.92608778,24.19404525
0,0,0,0,6,185.5,0.016666667,0.05,0,0,Dec,2,2,3,8,New_Visitor,FALSE,FALSE,84.48829121,36.60310782
1,18.83333333,0,0,2,23.83333333,0,0.05,0,0,Dec,3,2,1,10,Returning_Visitor,FALSE,FALSE,6.28399596,97.09592379
0,0,0,0,61,1964.847222,0.021311475,0.041065574,0,0,Nov,3,2,2,13,Returning_Visitor,FALSE,FALSE,20.23845776,79.19733352
0,0,0,0,5,0,0.2,0.2,0,0,Nov,2,2,2,1,Returning_Visitor,FALSE,FALSE,33.166642,96.27583746
13,293.5785714,3,26,161,3457.628812,0.006140351,0.018923933,15.988034,0,Nov,2,5,7,2,Returning_Visitor,TRUE,TRUE,81.32977526,35.60619866
9,88.60416667,0,0,114,2997.00203,0,0.005989942,32.56725746,0,Nov,2,4,2,2,Returning_Visitor,FALSE,TRUE,69.48387422,97.98808593
0,0,0,0,39,4022,0,0.034188034,0,0,Nov,2,2,6,1,Returning_Visitor,FALSE,FALSE,61.82673962,45.34110714
0,0,0,0,1,41.5,0.133333333,0.15,0,0,Dec,3,2,3,1,Returning_Visitor,TRUE,FALSE,77.94522824,11.28877895
4,1172,0,0,19,1542.791667,0.00952381,0.042857143,0,0,Dec,2,2,3,1,Returning_Visitor,FALSE,FALSE,34.99791663,7.901910153
11,347.7916667,0,0,91,2434.144872,0.002020202,0.019021966,10.51901813,0,Dec,2,2,4,3,Returning_Visitor,FALSE,FALSE,7.602282652,84.71776312
3,283.375,4,590,110,5442.085417,0.005409357,0.02942233,9.294011981,0,Nov,2,2,4,2,Returning_Visitor,TRUE,TRUE,95.60155849,64.85650987
0,0,0,0,62,3299.525,0,0.009539422,5.1680996,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE,99.98720663,20.39217811
0,0,0,0,16,885.75,0,0.025,0,0,Dec,2,2,1,2,Returning_Visitor,TRUE,FALSE,23.10400095,73.54580774
0,0,0,0,16,219.55,0,0.014583333,0,0,Nov,4,1,1,20,Returning_Visitor,FALSE,FALSE,40.74055024,13.04015332
0,0,0,0,1,0,0.2,0.2,0,0,Dec,2,2,8,1,Returning_Visitor,FALSE,FALSE,43.09056465,25.96498472
0,0,0,0,3,47.5,0.1,0.166666667,0,0,Nov,3,3,3,1,Returning_Visitor,FALSE,FALSE,22.92450821,11.09212761
4,113.8333333,0,0,3,23.66666667,0,0.05625,0,0,Dec,2,2,6,2,Returning_Visitor,TRUE,FALSE,41.90776711,84.79787441
14,243.1666667,0,0,34,671.6428571,0,0.016216216,0,0,Dec,4,5,3,1,Returning_Visitor,FALSE,FALSE,11.47078262,16.24638068
9,145.7708333,8,408.5,139,6566.867562,0.003477444,0.015531015,67.39709637,0,Nov,2,2,3,2,Returning_Visitor,TRUE,FALSE,31.02328552,57.13714115
6,102,0,0,11,501.5,0,0.007142857,0,0,Nov,4,1,1,8,New_Visitor,FALSE,FALSE,77.06082184,21.81014146
0,0,0,0,12,770.25,0,0.033333333,0,0,Dec,2,4,1,8,New_Visitor,FALSE,FALSE,44.18395623,46.39479572
2,68.33333333,0,0,38,1370.038095,0,0.004444444,0,0,Nov,3,2,4,2,Returning_Visitor,TRUE,FALSE,44.69810434,4.463575621
7,743.5824176,4,909.25,337,11835.10389,0.005228377,0.015719446,0,0,Nov,1,2,1,2,Returning_Visitor,FALSE,FALSE,83.17791395,36.87407032
0,0,0,0,1,0,0.2,0.2,0,0,Dec,3,2,3,1,Returning_Visitor,FALSE,FALSE,10.5816733,69.27312071
7,218.8333333,0,0,33,916.4583333,0,0.013333333,0,0,Dec,2,2,1,2,Returning_Visitor,FALSE,FALSE,5.639113832,74.04564913
0,0,0,0,4,132.5,0.175,0.183333333,0,0,Nov,3,2,4,13,Returning_Visitor,TRUE,FALSE,50.12756929,83.01368554
3,30,1,0,3,14,0,0.028571429,0,0,Nov,2,4,4,2,Returning_Visitor,FALSE,FALSE,30.48689517,34.43028642
0,0,0,0,1,0,0.2,0.2,0,0,Nov,2,2,1,1,Returning_Visitor,FALSE,FALSE,9.944847177,14.37533719
5,170.25,0,0,55,3057.045833,0.011666667,0.018737892,0,0,Nov,2,2,4,2,Returning_Visitor,FALSE,FALSE,2.708786353,50.16497508
0,0,0,0,2,442.5,0,0.1,0,0,Dec,4,2,4,3,Returning_Visitor,FALSE,FALSE,63.2377039,3.854782869
9,151.5666667,0,0,54,2446.144571,0.004678363,0.009409888,1.943058508,0,Nov,3,2,1,3,Returning_Visitor,TRUE,TRUE,14.58939063,16.35378724
12,238.4833333,0,0,13,269.2333333,0,0.01,0,0,Dec,2,10,1,3,New_Visitor,FALSE,FALSE,32.37993474,95.06122749
2,110.5,1,48,5,156,0,0.028571429,0,0,Dec,2,2,1,2,New_Visitor,FALSE,FALSE,10.33191531,14.87659893
1,34.5,0,0,24,819.15,0,0.001449275,0,0,Dec,1,1,2,2,Returning_Visitor,FALSE,FALSE,57.43772095,87.07140622
0,0,0,0,23,1434.908333,0,0.030952381,0,0,Dec,1,1,1,2,Returning_Visitor,FALSE,FALSE,8.606825436,58.82691694
2,122,0,0,8,177.25,0,0.025,0,0,Dec,2,2,1,3,New_Visitor,FALSE,FALSE,56.80591873,54.00615755
0,0,0,0,81,1950.840873,0.004938272,0.024773663,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE,93.41130164,75.88079252
0,0,0,0,3,116.75,0,0.066666667,0,0,Nov,3,2,1,10,Returning_Visitor,TRUE,FALSE,83.64856097,63.96849747
6,75.41666667,1,105,21,752.5666667,0.015384615,0.022435897,7.072429969,0,Nov,1,1,4,10,Returning_Visitor,TRUE,FALSE,18.0420585,24.52616355
4,736,1,9,99,2171.547149,0.016281269,0.029507982,4.495585092,0,Nov,3,2,4,13,Returning_Visitor,TRUE,FALSE,61.7215939,51.23684352
8,463.75,4,337.5,157,6123.741494,0.007198364,0.019816374,0,0,Nov,2,2,7,2,Returning_Visitor,TRUE,TRUE,87.47292941,48.47725173
0,0,2,5.5,141,4310.775,0.001408451,0.013891039,0,0,Dec,2,2,1,2,Returning_Visitor,FALSE,FALSE,11.65666146,30.10770379
7,42,0,0,23,502.525,0.007142857,0.021428571,0,0,Nov,2,5,3,3,Returning_Visitor,TRUE,FALSE,48.65922441,6.835022548
6,171.5,3,178.5,26,1565.958333,0.005882353,0.017647059,8.045767732,0,Nov,2,2,4,2,Returning_Visitor,FALSE,TRUE,12.75018475,76.50879811
5,82,1,137.5,118,2595.095833,0.001680672,0.012371615,38.7483363,0,Nov,2,2,1,1,Returning_Visitor,FALSE,TRUE,8.976165015,57.86668182
2,41.5,0,0,22,1140.15,0.005555556,0.039814815,5.00765405,0,Nov,1,1,1,10,Returning_Visitor,FALSE,FALSE,84.25912353,37.7262501
0,0,0,0,1,0,0.2,0.2,0,0,Dec,1,2,3,1,Returning_Visitor,FALSE,FALSE,50.86938245,25.64493714
5,488.462963,0,0,56,3327.537566,0.006578947,0.022060248,0,0,Dec,2,2,3,1,Returning_Visitor,FALSE,FALSE,51.77540845,16.87212726
0,0,0,0,17,664.5,0,0.011764706,0,0,Nov,4,1,9,2,Returning_Visitor,FALSE,FALSE,2.397190744,80.7067286
9,140.875,0,0,95,2625.185014,0.003,0.027077656,2.815539375,0,Nov,2,2,4,1,Returning_Visitor,FALSE,FALSE,19.07055399,39.87578297
0,0,2,485.8333333,89,3747.814286,0.013636364,0.030211039,0,0,Nov,1,1,1,2,Returning_Visitor,TRUE,TRUE,48.40415661,67.17420252
1,8,2,61.5,31,1126.25,0,0.024242424,0,0,Nov,4,2,1,2,Returning_Visitor,FALSE,FALSE,58.93550847,9.11868992
2,36.75,2,9,20,393.5833333,0.008333333,0.033872603,0,0,Nov,1,1,3,6,Returning_Visitor,FALSE,FALSE,68.02826549,39.50146318
2,22.9,0,0,145,5962.732411,0.002857143,0.013265367,0.780277403,0,Nov,2,10,7,3,Returning_Visitor,TRUE,TRUE,60.39701646,2.155997535
4,99.5,0,0,3,21.25,0,0.05,0,0,Nov,1,1,2,8,New_Visitor,TRUE,TRUE,16.47767118,8.001034466
0,0,0,0,4,121.75,0,0.05,0,0,Dec,1,8,9,2,Returning_Visitor,FALSE,FALSE,46.45071489,4.240347243
2,65.5,0,0,11,263,0,0.016666667,46.308063,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE,73.50269833,54.77478026
2,78,0,0,22,325,0,0.007246377,19.10349568,0,Dec,4,1,3,1,Returning_Visitor,TRUE,TRUE,15.42523899,87.52683224
0,0,0,0,5,178.8333333,0,0.04,0,0,Nov,2,2,7,13,Returning_Visitor,TRUE,FALSE,75.83591682,33.6681817
0,0,0,0,9,165.5833333,0.007407407,0.06,0,0,Dec,3,2,1,3,Returning_Visitor,FALSE,FALSE,74.13107778,14.3403815
1,63.5,0,0,7,58.9,0,0.025,0,0,Dec,1,1,2,2,New_Visitor,FALSE,FALSE,27.00289076,42.04030611
1,0,3,447.5,27,1381.75,0.006896552,0.034482759,0,0,Nov,2,2,1,2,Returning_Visitor,TRUE,FALSE,26.8877787,12.08329438
5,408.4083333,2,47.5,54,1547.477273,0,0.017333333,0,0,Nov,2,2,3,2,Returning_Visitor,TRUE,TRUE,7.280698134,26.56451795
0,0,0,0,19,465.6333333,0,0.026315789,0,0,Nov,1,1,1,2,New_Visitor,TRUE,FALSE,5.199609298,71.53749219
0,0,0,0,10,328.5,0,0.041666667,0,0,Nov,2,2,7,6,Returning_Visitor,FALSE,FALSE,0.950891559,85.36608466
3,70.5,0,0,44,737.1819347,0.005581395,0.023137121,0,0,Nov,1,1,4,1,Returning_Visitor,TRUE,FALSE,85.12705123,91.71754573
0,0,0,0,5,55.5,0,0.04,0,0,Dec,3,2,3,6,Returning_Visitor,FALSE,FALSE,57.26292408,97.80459071
0,0,0,0,11,145,0.018181818,0.036363636,0,0,Nov,1,1,1,10,Returning_Visitor,FALSE,FALSE,24.0920056,24.0940004
0,0,2,478.9166667,5,204,0.057142857,0.104081633,0,0,Nov,3,2,1,13,Returning_Visitor,FALSE,FALSE,72.85504203,38.44470764
1,17,0,0,17,1340.583333,0.047058824,0.071568627,0,0,Nov,3,2,1,2,Returning_Visitor,FALSE,TRUE,2.036595376,72.69727855
0,0,0,0,51,742.9603175,0.003921569,0.012121212,0,0,Nov,1,1,3,2,Returning_Visitor,TRUE,FALSE,77.54840303,59.88661686
0,0,0,0,17,2186.961538,0.01875,0.02422619,0,0,Dec,1,1,1,10,Returning_Visitor,FALSE,FALSE,58.82110826,82.21145052
2,21.75,0,0,6,84.25,0.033333333,0.044444444,0,0,Dec,3,2,4,20,Returning_Visitor,FALSE,FALSE,93.84347332,22.71148692
0,0,0,0,64,4492.311111,0.004761905,0.022705971,0,0,Nov,2,2,3,2,Returning_Visitor,FALSE,TRUE,46.40713827,56.68059358
2,49.8,0,0,41,857.2666667,0.012195122,0.0242741,5.850665427,0,Nov,2,2,1,1,Returning_Visitor,FALSE,FALSE,9.578686168,99.10372959
1,75,0,0,19,1773.375,0.011764706,0.030392157,28.11635484,0,Nov,2,2,1,13,Returning_Visitor,FALSE,TRUE,15.0475033,89.7063671
5,46.14285714,0,0,51,1346.630231,0.007126437,0.029719534,0,0,Nov,2,2,3,2,Returning_Visitor,TRUE,FALSE,16.93655092,7.213596444
0,0,0,0,1,0,0.2,0.2,0,0,Nov,3,2,7,20,Returning_Visitor,FALSE,FALSE,26.45087032,87.68635555
0,0,0,0,30,805.8333333,0,0.003333333,0,0,Nov,1,1,3,8,New_Visitor,FALSE,FALSE,53.79241765,64.79158697
2,1668.5,4,35,18,1372.975,0,0.017391304,41.64625944,0,Dec,2,2,1,6,Returning_Visitor,FALSE,TRUE,6.493771586,89.53577079
0,0,1,14.75,30,2445.066667,0.033333333,0.026888889,0,0,Dec,3,2,3,3,Returning_Visitor,FALSE,FALSE,26.03130916,41.65732285
5,426.7,1,200,72,4140.333766,0.001315789,0.024597953,0,0,Nov,3,2,4,2,Returning_Visitor,FALSE,FALSE,93.2419614,58.91769411
0,0,0,0,23,348.3833333,0.008695652,0.004347826,0,0,Nov,1,1,3,2,New_Visitor,FALSE,FALSE,64.17934887,27.08272658
0,0,0,0,15,325.5,0.02,0.058666667,0,0,Dec,2,2,1,1,Returning_Visitor,FALSE,FALSE,58.00243644,76.73434002
0,0,0,0,64,1911.610665,0.0125,0.026739194,0,0,Nov,1,2,2,10,Returning_Visitor,TRUE,FALSE,13.17533842,99.12435353
8,388.7916667,1,944.75,17,1464.416667,0.019047619,0.034920635,0,0,Nov,1,1,4,3,Returning_Visitor,FALSE,FALSE,7.817757252,24.45920571
2,40.5,1,4,19,472.5416667,0,0.005,0,0,Nov,1,1,4,2,Returning_Visitor,FALSE,FALSE,25.88739763,56.29018814
0,0,0,0,38,1593.583333,0,0.010526316,0,0,Nov,2,2,2,1,Returning_Visitor,FALSE,FALSE,77.04422845,83.3937416
5,87.75,0,0,6,135.0833333,0,0.009090909,0,0,Nov,1,1,2,2,New_Visitor,TRUE,FALSE,84.27268376,16.222209
1,0,0,0,77,4350.647321,0.012727273,0.023842532,14.38546841,0,Nov,2,2,1,2,Returning_Visitor,FALSE,FALSE,40.06455354,50.84583319
2,56,0,0,33,1399.15,0,0.011290323,12.45078371,0,Nov,1,1,2,8,New_Visitor,TRUE,TRUE,41.62877081,87.77125799
1,3.5,0,0,49,663.5277778,0,0.005319149,0,0,Nov,2,2,3,2,Returning_Visitor,FALSE,FALSE,68.02461584,26.23070913
7,146.7,5,195,42,1717.666667,0.001960784,0.029981326,0,0,Dec,2,2,1,2,Returning_Visitor,FALSE,FALSE,33.0423853,50.81640742
0,0,0,0,34,740.3071429,0,0.014052288,0,0,Nov,2,2,1,2,Returning_Visitor,TRUE,FALSE,19.20483101,32.95213373
0,0,0,0,7,105,0,0.033333333,0,0,Dec,2,2,1,8,New_Visitor,FALSE,FALSE,11.27613634,99.81416596
5,173.5416667,5,109.75,38,1859.382937,0.004545455,0.009090909,0,0,Dec,3,2,8,10,Returning_Visitor,TRUE,FALSE,46.53695991,8.434262569
0,0,0,0,29,874.952381,0.004597701,0.044367816,0,0,Dec,1,1,1,2,Returning_Visitor,FALSE,FALSE,21.64913193,23.37661773
6,264.4166667,0,0,22,1275.092424,0,0.013512907,65.74605279,0,Dec,3,2,5,2,Returning_Visitor,FALSE,FALSE,95.48832962,31.1803468
5,97,0,0,53,3372.748214,0.003773585,0.002515723,0,0,Dec,2,2,7,2,Returning_Visitor,FALSE,FALSE,93.32327602,49.63739568
4,190,0,0,53,1328.626894,0.017857143,0.022238793,0,0,Dec,1,1,1,10,Returning_Visitor,TRUE,FALSE,34.09250309,16.45996973
10,175.4666667,1,7,82,2378.377381,0.004318937,0.017004257,13.9750483,0,Nov,3,2,1,13,Returning_Visitor,FALSE,TRUE,49.54625172,6.228249979
0,0,0,0,2,67.5,0,0.1,0,0,Dec,2,2,7,13,Returning_Visitor,FALSE,FALSE,7.377407851,69.64139419
6,276.75,0,0,12,342.125,0,0.007142857,0,0,Nov,1,2,3,2,New_Visitor,FALSE,FALSE,29.75614388,40.33096093
0,0,0,0,27,1009.375,0.007407407,0.040740741,0,0,Nov,2,2,1,2,New_Visitor,TRUE,TRUE,59.18442398,94.09235444
0,0,2,52.5,18,502,0,0.01,0,0,Dec,8,2,9,2,New_Visitor,TRUE,FALSE,21.25755154,5.124506708
0,0,0,0,6,530,0.016666667,0.041666667,0,0,Nov,3,2,3,2,Returning_Visitor,TRUE,FALSE,95.10125316,70.43527266
2,146,2,52.25,1,0,0,0.04,0,0,Dec,1,1,1,2,Returning_Visitor,FALSE,FALSE,24.00795371,47.84525747
0,0,0,0,7,340.5,0,0.028571429,0,0,Nov,2,4,4,2,New_Visitor,TRUE,FALSE,26.98029356,90.13066406
4,1946,0,0,31,731,0,0.005882353,0,0,Dec,2,2,4,2,New_Visitor,TRUE,FALSE,8.866816323,42.18348236
0,0,0,0,25,948.3428571,0,0.009,0,0,Nov,2,4,1,3,Returning_Visitor,FALSE,FALSE,9.501438906,91.45680334
1,75,2,34.5,100,4436.376299,0,0.007150715,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE,17.55239321,63.34941173
1,9,0,0,10,219.5,0,0.027272727,0,0,Dec,2,2,1,11,Returning_Visitor,FALSE,FALSE,23.06704253,88.41875797
0,0,2,0,3,56.75,0.1,0.125,0,0,Nov,1,1,1,2,Returning_Visitor,FALSE,FALSE,41.3645744,84.46143811
3,40.5,0,0,20,758.75,0,0.02,38.26667925,0,Nov,2,2,8,3,Returning_Visitor,FALSE,TRUE,73.73121861,11.7328598
0,0,0,0,4,72.5,0,0.05,0,0,Dec,1,1,8,10,Returning_Visitor,FALSE,FALSE,16.86972072,96.19035693
5,64.58333333,0,0,36,1334.083333,0,0.005405405,0,0,Nov,2,2,3,2,Returning_Visitor,FALSE,FALSE,8.084684513,86.21254402
6,152,0,0,17,450.75,0.028571429,0.052380952,14.10739957,0,Nov,1,8,3,11,Returning_Visitor,FALSE,TRUE,20.91279766,5.189998483
0,0,0,0,3,1952.5,0.066666667,0.122222222,0,0,Nov,1,1,2,1,Returning_Visitor,FALSE,FALSE,98.22885264,93.65670597
0,0,0,0,3,121.5,0,0.007407407,0,0,Nov,1,1,1,2,New_Visitor,TRUE,FALSE,40.78532286,45.91171899
0,0,0,0,2,0,0.2,0.2,0,0,Nov,1,1,9,1,Returning_Visitor,FALSE,FALSE,79.54682856,29.69419034
11,320,0,0,36,776.1666667,0,0.014880952,0,0,Dec,3,2,1,13,Returning_Visitor,FALSE,FALSE,65.38463716,35.5241276
0,0,0,0,83,3091.146033,0.004938272,0.019075614,0,0,Nov,2,2,1,1,Returning_Visitor,FALSE,FALSE,71.4428041,32.68861266
1,51.5,0,0,27,818.3166667,0.007407407,0.017354497,0,0,Nov,3,2,1,13,Returning_Visitor,FALSE,FALSE,77.21497571,26.77582855
0,0,0,0,14,684.75,0,0.014285714,0,0,Nov,2,2,9,2,Returning_Visitor,FALSE,FALSE,16.24601644,79.90570294
0,0,0,0,27,1224.541667,0,0.024691358,0,0,Dec,4,2,1,2,New_Visitor,TRUE,FALSE,84.12797377,62.83891269
0,0,0,0,12,459.0833333,0.004545455,0.084545455,0,0,Dec,2,2,1,2,Returning_Visitor,FALSE,FALSE,18.53508623,67.27613805
0,0,0,0,6,474.3333333,0,0.01,0,0,Dec,1,1,3,3,Returning_Visitor,FALSE,FALSE,18.92117841,81.94137423
0,0,0,0,11,315,0,0.036363636,0,0,Dec,3,2,6,2,New_Visitor,TRUE,FALSE,31.83607259,68.14720792
6,93,2,23,37,783.875,0.003409091,0.031709957,0,0,Nov,2,2,1,11,Returning_Visitor,TRUE,FALSE,19.06990511,25.64068547
6,167,0,0,71,1445.458333,0.004054054,0.013963964,12.30811748,0,Nov,3,2,1,10,Returning_Visitor,FALSE,TRUE,67.9162122,73.67958066
0,0,0,0,19,517,0.010526316,0.026315789,0,0,Dec,4,1,7,1,Returning_Visitor,TRUE,FALSE,7.264444508,74.68318112
0,0,0,0,7,444,0,0.028571429,59.75418351,0,Dec,1,1,2,8,New_Visitor,TRUE,TRUE,28.17699739,74.21047663
0,0,0,0,87,1197.700198,0,0.002352941,38.00063931,0,Nov,2,2,1,2,New_Visitor,FALSE,TRUE,55.64969192,96.92904363
0,0,0,0,3,16,0.066666667,0.133333333,0,0,Dec,2,4,7,3,Returning_Visitor,FALSE,FALSE,82.79699992,28.01550076
6,185.9904762,5,111.1666667,179,10415.78364,0.002551834,0.020876741,18.08361086,0,Nov,2,2,3,2,Returning_Visitor,TRUE,FALSE,16.64277764,53.12985674
6,114.2591575,9,352.0833333,119,6245.704152,0.003125,0.012179841,32.32493691,0,Dec,3,2,1,2,Returning_Visitor,TRUE,TRUE,12.01793664,63.90907679
7,399.25,1,298,85,2409.875,0.006818182,0.017267562,10.1319644,0,Dec,3,2,1,2,Returning_Visitor,FALSE,FALSE,29.36363336,14.15769956
0,0,0,0,52,2004.708333,0,0.019337607,0,0,Dec,2,2,3,1,Returning_Visitor,FALSE,FALSE,20.35786618,30.52570477
1,113.75,0,0,26,1905.078571,0.022666667,0.0346,11.70614611,0,Nov,3,2,2,1,Returning_Visitor,FALSE,TRUE,75.34245602,90.90945818
0,0,0,0,22,903.4305556,0.00952381,0.021428571,0,0,Nov,2,2,7,8,Returning_Visitor,FALSE,FALSE,20.4702531,78.07862444
0,0,0,0,1,0,0.2,0.2,0,0,Nov,8,2,9,3,Other,FALSE,FALSE,79.94992057,96.95967731
5,943,2,16,7,935.6666667,0,0.0375,0,0,Nov,2,2,3,6,Returning_Visitor,TRUE,TRUE,26.99149458,95.13134995
0,0,2,22,41,979.375,0.004651163,0.009302326,0,0,Nov,2,2,3,2,Returning_Visitor,TRUE,FALSE,87.56161641,10.30613959
2,126,0,0,6,127.1666667,0.05,0.04375,0,0,Dec,3,2,5,3,Returning_Visitor,TRUE,FALSE,68.37512658,48.64910879
1,73,0,0,23,1280.45,0,0.008695652,36.54680355,0,Dec,2,4,1,2,New_Visitor,FALSE,TRUE,96.60539876,31.06649043
0,0,0,0,9,427,0,0.025,13.1168283,0,Dec,1,1,1,2,New_Visitor,TRUE,TRUE,5.217699526,30.27714865
0,0,0,0,2,93,0,0.05,0,0,Dec,3,2,5,2,Returning_Visitor,FALSE,FALSE,3.552536016,98.31408706
1,8,0,0,27,787.5357143,0,0.005142857,0,0,Nov,3,2,1,20,Returning_Visitor,FALSE,FALSE,50.46877474,47.43803506
0,0,0,0,8,210.4,0,0.05,0,0,Nov,1,1,3,8,New_Visitor,TRUE,FALSE,10.4290944,74.06360173
0,0,0,0,11,257.75,0,0.024242424,0,0,Dec,3,2,2,2,New_Visitor,FALSE,FALSE,64.44839108,81.83366838
16,180.6666667,1,649.25,113,8041.58887,0.007936508,0.026808161,0,0,Dec,2,6,7,1,Returning_Visitor,FALSE,FALSE,11.26603561,27.38559204
6,634.5,3,312.75,172,7017.192635,0.001396648,0.019865374,0,0,Nov,2,4,1,2,Returning_Visitor,FALSE,FALSE,12.98245955,6.186343749
0,0,0,0,38,1244.35,0.039473684,0.053909774,0,0,Dec,1,1,1,2,Returning_Visitor,FALSE,FALSE,84.64988782,46.29777154
